recal chain
(19517, 0)
(0, 7679)
(7673, 14169)
[111.3773422  71.2894633 176.0456907] [114.4451409   18.97600715 170.66443142]
[111.3773422  71.2894633 176.0456907] [114.4451409   18.97600715 170.66443142]
[111.3773422  71.2894633 176.0456907] [114.4451409   18.97600715 170.66443142]
(14175, 0)
(0, 5587)
(5593, 9429)
[159.77864347 190.56988908 189.26908276] [164.74259261 150.37621048 161.05766172]
[159.77864347 190.56988908 189.26908276] [164.74259261 150.37621048 161.05766172]
[159.77864347 190.56988908 189.26908276] [164.74259261 150.37621048 161.05766172]
(9423, 0)
(0, 8652)
(8646, 13889)
[190.10978798 131.99984309  67.89484364] [190.55673773 106.134074    77.85120381]
[190.10978798 131.99984309  67.89484364] [190.55673773 106.134074    77.85120381]
[190.10978798 131.99984309  67.89484364] [190.55673773 106.134074    77.85120381]
(13895, 0)
(0, 15575)
(15569, 17676)
[116.28083437 -12.52745299 114.878743  ] [119.14135202  12.4189383  126.9450122 ]
[116.28083437 -12.52745299 114.878743  ] [119.14135202  12.4189383  126.9450122 ]
[116.28083437 -12.52745299 114.878743  ] [119.14135202  12.4189383  126.9450122 ]
(17682, 0)
(0, 9640)
(9646, 3199)
[142.64635492  86.07727763  35.79376242] [139.66492332  91.40907211  19.58687773]
[142.64635492  86.07727763  35.79376242] [139.66492332  91.40907211  19.58687773]
[142.64635492  86.07727763  35.79376242] [139.66492332  91.40907211  19.58687773]
(3193, 0)
(0, 1211)
(1205, 10605)
[111.95070198  85.75850451 210.95910065] [ 78.88329067 113.52631271  20.84236095]
[111.95070198  85.75850451 210.95910065] [ 78.88329067 113.52631271  20.84236095]
[111.95070198  85.75850451 210.95910065] [ 78.88329067 113.52631271 217.1312274 ]
(10599, 0)
(0, 19608)
(19614, 6664)
[ 84.14697291 148.65004619 109.39619867] [ 87.49369809 161.88992652 106.69977851]
[ 84.14697291 148.65004619 109.39619867] [ 87.49369809 161.88992652 106.69977851]
[ 84.14697291 148.65004619 109.39619867] [ 87.49369809 161.88992652 106.69977851]
(6658, 0)
(0, 12705)
(12699, 10689)
[ 66.39087834  33.04571829 168.62263464] [108.3395757   31.9983209  174.24670324]
[ 66.39087834  33.04571829 168.62263464] [108.3395757   31.9983209  174.24670324]
[ 66.39087834  33.04571829 168.62263464] [108.3395757   31.9983209  174.24670324]
recal chain
(10683, 0)
(0, 18271)
(18277, 7651)
[ 23.69746102 148.68518189  68.56104805] [ 47.68768999 123.0769438   53.73044275]
[ 23.69746102 148.68518189  68.56104805] [ 47.68768999 123.0769438   53.73044275]
[ 23.69746102 148.68518189  68.56104805] [ 47.68768999 123.0769438   53.73044275]
(7645, 0)
(0, 12629)
(12635, 7567)
[184.51771446 106.08873127 123.95180328] [ 28.54736634  98.6658715  152.9656532 ]
[184.51771446 106.08873127 123.95180328] [ 28.54736634  98.6658715  152.9656532 ]
[184.51771446 106.08873127 123.95180328] [224.83623279  98.6658715  152.9656532 ]
(7561, 0)
(0, 14364)
(14358, 19782)
[213.96394951 151.13153003  47.29452339] [177.38928799 148.60411459  41.50498328]
[213.96394951 151.13153003  47.29452339] [-18.89957846 148.60411459  41.50498328]
[213.96394951 151.13153003  47.29452339] [177.38928799 148.60411459  41.50498328]
(19776, 0)
(0, 1358)
(1352, 13238)
[ 35.65439732 140.21041008 155.94217757] [ 21.89690325 146.20389433 137.9797834 ]
[ 35.65439732 140.21041008 155.94217757] [ 21.89690325 146.20389433 137.9797834 ]
[ 35.65439732 140.21041008 155.94217757] [ 21.89690325 146.20389433 137.9797834 ]
(13244, 0)
(0, 16310)
(16304, 1036)
[19.10023837 61.48522699 60.9403291 ] [53.04912409 49.82684606 77.40484293]
[19.10023837 61.48522699 60.9403291 ] [53.04912409 49.82684606 77.40484293]
[19.10023837 61.48522699 60.9403291 ] [53.04912409 49.82684606 77.40484293]
(1030, 0)
(0, 17809)
(17815, 1401)
[200.90092544 104.63364191 108.81577249] [ 36.3653556  114.85185143 137.67435793]
[200.90092544 104.63364191 108.81577249] [ 36.3653556  114.85185143 137.67435793]
[200.90092544 104.63364191 108.81577249] [232.65422205 114.85185143 137.67435793]
(1407, 0)
(0, 770)
(764, 22120)
[66.63879118 29.56571298 69.21096049] [87.07265847 43.5620906  81.06563029]
[66.63879118 29.56571298 69.21096049] [87.07265847 43.5620906  81.06563029]
[66.63879118 29.56571298 69.21096049] [87.07265847 43.5620906  81.06563029]
(22114, 0)
(0, 4831)
(4837, 16058)
[  9.09902619 203.43212926 191.25768527] [196.37159911 185.31876933  32.18008439]
[  9.09902619 203.43212926 191.25768527] [196.37159911 185.31876933  32.18008439]
[  9.09902619 203.43212926 191.25768527] [8.27326572e-02 1.85318769e+02 2.28468951e+02]
(16052, 0)
(0, 2024)
(2030, 1617)
[23.98423906 59.09933582 97.60650049] [ 47.79584516  95.76472205 105.86044732]
[23.98423906 59.09933582 97.60650049] [ 47.79584516  95.76472205 105.86044732]
[23.98423906 59.09933582 97.60650049] [ 47.79584516  95.76472205 105.86044732]
(1611, 0)
(0, 17445)
(17451, 12790)
[ 45.60408368 158.88454768 104.78655093] [ 41.10494657 139.67257859  89.55374974]
[ 45.60408368 158.88454768 104.78655093] [ 41.10494657 139.67257859  89.55374974]
[ 45.60408368 158.88454768 104.78655093] [ 41.10494657 139.67257859  89.55374974]
(12796, 0)
(0, 16940)
(16934, 5062)
[110.404142     6.96118526 172.92567917] [135.61725061  40.68940304  15.14998382]
[110.404142     6.96118526 172.92567917] [135.61725061  40.68940304  15.14998382]
[110.404142     6.96118526 172.92567917] [135.61725061  40.68940304 211.43885027]
(5068, 0)
(0, 10542)
(10536, 15072)
[ 75.58642287 187.52800052 111.54615063] [ 61.16056521 174.08182059 137.8176488 ]
[ 75.58642287 187.52800052 111.54615063] [ 61.16056521 174.08182059 137.8176488 ]
[ 75.58642287 187.52800052 111.54615063] [ 61.16056521 174.08182059 137.8176488 ]
(15078, 0)
(0, 19370)
(19376, 2072)
[ 81.25465647 107.38207861 199.14419309] [ 54.59803954  96.16574021 185.65442329]
[ 81.25465647 107.38207861 199.14419309] [ 54.59803954  96.16574021 185.65442329]
[ 81.25465647 107.38207861 199.14419309] [ 54.59803954  96.16574021 185.65442329]
(2066, 0)
(0, 15205)
(15211, 10990)
[121.64678312 128.17535081  19.83681234] [139.19402633 148.30555922 183.62302981]
[121.64678312 128.17535081  19.83681234] [139.19402633 148.30555922 183.62302981]
[121.64678312 128.17535081  19.83681234] [139.19402633 148.30555922 -12.66583664]
(10984, 0)
(0, 6819)
(6825, 16955)
[142.84362523 171.27979702 208.68511376] [153.58160767 137.18010256  29.35234698]
[142.84362523 171.27979702 208.68511376] [153.58160767 137.18010256  29.35234698]
[142.84362523 171.27979702 208.68511376] [153.58160767 137.18010256 225.64121343]
(16961, 0)
(0, 10242)
(10248, 3970)
[154.88064738  79.39285657 171.96563032] [170.67346071  39.50597746 180.60057384]
[154.88064738  79.39285657 171.96563032] [170.67346071  39.50597746 180.60057384]
[154.88064738  79.39285657 171.96563032] [170.67346071  39.50597746 180.60057384]
(3976, 0)
(0, 1064)
(1058, 8876)
[ 80.77178586  96.97288003 168.41849421] [ 54.78804716 142.29813847 176.70227696]
[ 80.77178586  96.97288003 168.41849421] [ 54.78804716 142.29813847 176.70227696]
[ 80.77178586  96.97288003 168.41849421] [ 54.78804716 142.29813847 176.70227696]
(8870, 0)
(0, 6314)
(6308, 4516)
[ 14.62581403 134.25893165  71.28985587] [ 23.87706534 167.70792852  93.19490821]
[ 14.62581403 134.25893165  71.28985587] [220.16593179 167.70792852  93.19490821]
[ 14.62581403 134.25893165  71.28985587] [ 23.87706534 167.70792852  93.19490821]
(4522, 0)
(0, 12384)
(12390, 19222)
[168.60280946  33.73802912 115.2772094 ] [  5.32425389  55.12978608 107.50986267]
[168.60280946  33.73802912 115.2772094 ] [201.61312034  55.12978608 107.50986267]
[168.60280946  33.73802912 115.2772094 ] [201.61312034  55.12978608 107.50986267]
(19216, 0)
(0, 11789)
(11795, 959)
[  7.58748415 190.8992618   76.44479408] [21.77932622 14.05168872 52.70385198]
[  7.58748415 190.8992618   76.44479408] [21.77932622 14.05168872 52.70385198]
[  7.58748415 190.8992618   76.44479408] [ 21.77932622 210.34055518  52.70385198]
(953, 0)
(0, 21253)
(21259, 9409)
[190.80602459  41.93446332 202.28087543] [178.58350945  19.80758493  12.24112022]
[190.80602459  41.93446332 202.28087543] [178.58350945  19.80758493 208.52998667]
[190.80602459  41.93446332 202.28087543] [178.58350945  19.80758493 208.52998667]
(9415, 0)
(0, 21848)
(21854, 11754)
[48.73116161 20.66104892 32.19303945] [39.88481497 55.10976461 60.51673773]
[48.73116161 20.66104892 32.19303945] [39.88481497 55.10976461 60.51673773]
[48.73116161 20.66104892 32.19303945] [39.88481497 55.10976461 60.51673773]
(11760, 0)
(0, 602)
(596, 20510)
[107.58386357 178.69244977 130.82564309] [ 92.05054412 196.98774986 162.78264828]
[107.58386357 178.69244977 130.82564309] [ 92.05054412 196.98774986 162.78264828]
[107.58386357 178.69244977 130.82564309] [ 92.05054412 196.98774986 162.78264828]
(20504, 0)
(0, 5951)
(5957, 5131)
[167.79743624  82.9906352  176.76450053] [ 23.05559643  90.58819207 167.55344918]
[167.79743624  82.9906352  176.76450053] [ 23.05559643  90.58819207 167.55344918]
[167.79743624  82.9906352  176.76450053] [219.34446288  90.58819207 167.55344918]
(5125, 0)
(0, 3998)
(4004, 5621)
[ 64.99251646 182.19836522  52.63220654] [102.51882566   5.8097744   38.46113183]
[ 64.99251646 182.19836522  52.63220654] [102.51882566 202.09864085  38.46113183]
[ 64.99251646 182.19836522  52.63220654] [102.51882566 202.09864085  38.46113183]
(5615, 0)
(0, 12159)
(12153, 2688)
[ 62.15633863   5.14572916 129.59765994] [ 38.27976091 198.25557965 117.15804932]
[ 62.15633863   5.14572916 129.59765994] [ 38.27976091 198.25557965 117.15804932]
[ 62.15633863   5.14572916 129.59765994] [ 38.27976091   1.9667132  117.15804932]
(2682, 0)
(0, 8904)
(8898, 14196)
[ 27.04713053 137.67690968 158.48117406] [  2.91505341 159.55232241 175.16572771]
[ 27.04713053 137.67690968 158.48117406] [199.20391986 159.55232241 175.16572771]
[ 27.04713053 137.67690968 158.48117406] [  2.91505341 159.55232241 175.16572771]
(14190, 0)
(0, 14134)
(14140, 16758)
[190.5977621   24.38172401 104.37355916] [ 2.88589274 22.15894889 80.64145005]
[190.5977621   24.38172401 104.37355916] [199.17475919  22.15894889  80.64145005]
[190.5977621   24.38172401 104.37355916] [199.17475919  22.15894889  80.64145005]
(16752, 0)
(0, 9086)
(9080, 20441)
[157.36429041  95.46616669 202.72119062] [173.66981026  83.70041574 162.11487356]
[157.36429041  95.46616669 202.72119062] [173.66981026  83.70041574 162.11487356]
[157.36429041  95.46616669 202.72119062] [173.66981026  83.70041574 162.11487356]
(20447, 0)
(0, 575)
(581, 6063)
[190.16828206 183.04986632 120.47415343] [  4.8269953  174.14895138 104.82953819]
[190.16828206 183.04986632 120.47415343] [201.11586175 174.14895138 104.82953819]
[190.16828206 183.04986632 120.47415343] [201.11586175 174.14895138 104.82953819]
(6069, 0)
(0, 2583)
(2577, 8464)
[178.72994095 194.98579971  65.27419098] [162.02006603 177.10938007  52.14678417]
[178.72994095 194.98579971  65.27419098] [162.02006603 177.10938007  52.14678417]
[178.72994095 194.98579971  65.27419098] [162.02006603 177.10938007  52.14678417]
(8470, 0)
(0, 11306)
(11312, 19062)
[105.28905043 164.21732361  78.0629995 ] [134.30662985 177.46623322  68.13097915]
[105.28905043 164.21732361  78.0629995 ] [134.30662985 177.46623322  68.13097915]
[105.28905043 164.21732361  78.0629995 ] [134.30662985 177.46623322  68.13097915]
(19068, 0)
(0, 18235)
(18229, 5013)
[ 62.51005117 156.71594829 101.97432034] [ 74.24105898 142.13816304 135.33125773]
[ 62.51005117 156.71594829 101.97432034] [ 74.24105898 142.13816304 135.33125773]
[ 62.51005117 156.71594829 101.97432034] [ 74.24105898 142.13816304 135.33125773]
(5019, 0)
(0, 12768)
(12762, 14743)
[ 43.85083152  31.43850505 167.20111066] [ 39.44336131  62.75286049 170.06830214]
[ 43.85083152  31.43850505 167.20111066] [ 39.44336131  62.75286049 170.06830214]
[ 43.85083152  31.43850505 167.20111066] [ 39.44336131  62.75286049 170.06830214]
(14749, 0)
(0, 10941)
(10935, 17269)
[ 33.64577335 173.9899574  123.48483206] [ 35.60296964  33.41277847 129.38233105]
[ 33.64577335 173.9899574  123.48483206] [ 35.60296964  33.41277847 129.38233105]
recal chain
[ 33.64577335 173.9899574  123.48483206] [ 35.60296964 229.70164492 129.38233105]
(17263, 0)
(0, 14644)
(14638, 19153)
[128.54201842  42.58790895 170.71330735] [132.31370899  23.80993454 138.53802894]
[128.54201842  42.58790895 170.71330735] [132.31370899  23.80993454 138.53802894]
[128.54201842  42.58790895 170.71330735] [132.31370899  23.80993454 138.53802894]
(19159, 0)
(0, 6630)
(6636, 14414)
[191.83968176   3.21483166 126.03462444] [ 11.34824142 147.60304137 128.18045433]
[191.83968176   3.21483166 126.03462444] [ 11.34824142 147.60304137 128.18045433]
[191.83968176   3.21483166 126.03462444] [207.63710788 -48.68582508 128.18045433]
(14420, 0)
(0, 21406)
(21400, 2548)
[100.30743529  10.52873541 193.88363773] [ 99.71346518  14.22112527 189.27654174]
[100.30743529  10.52873541 193.88363773] [99.71346518 14.22112527 -7.01232471]
[100.30743529  10.52873541 193.88363773] [ 99.71346518  14.22112527 189.27654174]
(2542, 0)
(0, 16108)
(16114, 8261)
[104.43676417 127.38489555 146.00760546] [ 84.29674132 138.16350978 133.80020457]
[104.43676417 127.38489555 146.00760546] [ 84.29674132 138.16350978 133.80020457]
[104.43676417 127.38489555 146.00760546] [ 84.29674132 138.16350978 133.80020457]
(8267, 0)
(0, 11207)
(11201, 441)
[112.62888001 171.32317686  11.32562895] [ 91.90430892 155.38844668  21.76193503]
[112.62888001 171.32317686  11.32562895] [ 91.90430892 155.38844668  21.76193503]
[112.62888001 171.32317686  11.32562895] [ 91.90430892 155.38844668  21.76193503]
(435, 0)
(0, 21210)
(21204, 750)
[ 53.4650602   21.13422286 146.83103726] [ 61.40808547   9.7181409  123.11168693]
[ 53.4650602   21.13422286 146.83103726] [ 61.40808547 206.00700736 123.11168693]
[ 53.4650602   21.13422286 146.83103726] [ 61.40808547   9.7181409  123.11168693]
(756, 0)
(0, 14294)
(14288, 7140)
[140.09342192 231.50926909  33.03374467] [144.39666274  45.09157345  50.19174706]
[140.09342192 231.50926909  33.03374467] [144.39666274  45.09157345  50.19174706]
[140.09342192 231.50926909  33.03374467] [144.39666274 241.3804399   50.19174706]
(7134, 0)
(0, 3060)
(3066, 18970)
[34.15965761 95.07712215 66.00791877] [ 3.88781785 91.39415415 99.67931092]
[34.15965761 95.07712215 66.00791877] [200.1766843   91.39415415  99.67931092]
recal chain
[34.15965761 95.07712215 66.00791877] [ 3.88781785 91.39415415 99.67931092]
(18964, 0)
(0, 5335)
(5341, 20230)
[135.23723536 211.45041168  96.27782115] [113.13766076  46.96436552 133.44315512]
[135.23723536 211.45041168  96.27782115] [113.13766076  46.96436552 133.44315512]
[135.23723536 211.45041168  96.27782115] [113.13766076 243.25323197 133.44315512]
(20224, 0)
(0, 16024)
(16030, 15890)
[112.77001171 169.95582862 175.2787901 ] [124.2246448  148.82395812 160.08622812]
[112.77001171 169.95582862 175.2787901 ] [124.2246448  148.82395812 160.08622812]
[112.77001171 169.95582862 175.2787901 ] [124.2246448  148.82395812 160.08622812]
(15884, 0)
(0, 12188)
(12194, 98)
[ 32.91773795 182.89420925 118.38249927] [ 29.40063404  16.74347647 108.31346928]
[ 32.91773795 182.89420925 118.38249927] [ 29.40063404 213.03234292 108.31346928]
[ 32.91773795 182.89420925 118.38249927] [ 29.40063404 213.03234292 108.31346928]
(92, 0)
(0, 1813)
(1807, 9143)
[99.88502165 43.27138679 72.97008857] [69.49754223 33.51583012 48.93255398]
[99.88502165 43.27138679 72.97008857] [69.49754223 33.51583012 48.93255398]
[99.88502165 43.27138679 72.97008857] [69.49754223 33.51583012 48.93255398]
(9149, 0)
(0, 588)
(582, 6903)
[161.25925039  -6.08485982 119.53216316] [135.75700828   2.71719031  90.28414061]
[161.25925039  -6.08485982 119.53216316] [135.75700828   2.71719031  90.28414061]
[161.25925039  -6.08485982 119.53216316] [135.75700828   2.71719031  90.28414061]
(6909, 0)
(0, 6105)
(6111, 7483)
[158.03677607  29.53666222 191.5234604 ] [138.08892001   4.71685762  29.01688931]
[158.03677607  29.53666222 191.5234604 ] [138.08892001   4.71685762  29.01688931]
[158.03677607  29.53666222 191.5234604 ] [138.08892001   4.71685762 225.30575576]
(7477, 0)
(0, 10738)
(10732, 12488)
[134.68173787  73.16500341 132.31390527] [159.8591219   95.13031644 157.04787276]
[134.68173787  73.16500341 132.31390527] [159.8591219   95.13031644 157.04787276]
[134.68173787  73.16500341 132.31390527] [159.8591219   95.13031644 157.04787276]
(12482, 0)
(0, 6721)
(6727, 876)
[117.24559415  72.02692057  31.81302421] [94.36910821 82.51895306 16.12777718]
[117.24559415  72.02692057  31.81302421] [94.36910821 82.51895306 16.12777718]
[117.24559415  72.02692057  31.81302421] [94.36910821 82.51895306 16.12777718]
(882, 0)
(0, 1688)
(1694, 13888)
[115.92084059  33.00901227  32.4601886 ] [118.74975574   2.75390025  27.25637446]
[115.92084059  33.00901227  32.4601886 ] [118.74975574   2.75390025  27.25637446]
[115.92084059  33.00901227  32.4601886 ] [118.74975574   2.75390025  27.25637446]
(13882, 0)
(0, 5972)
(5978, 13566)
[ 21.36541189 182.47513252 -10.72493233] [197.56582057 191.92899319  30.8523865 ]
[ 21.36541189 182.47513252 -10.72493233] [197.56582057 191.92899319  30.8523865 ]
[ 21.36541189 182.47513252 -10.72493233] [  1.27695412 191.92899319  30.8523865 ]
(13560, 0)
(0, 6490)
(6496, 19670)
[66.68923742 66.60385176 40.79265098] [73.64944434 44.07460083 35.17820053]
[66.68923742 66.60385176 40.79265098] [73.64944434 44.07460083 35.17820053]
[66.68923742 66.60385176 40.79265098] [73.64944434 44.07460083 35.17820053]
(19664, 0)
(0, 9674)
(9668, 8547)
[163.02329843  -2.24682361 156.62722572] [166.29170435 140.18862202 185.15624215]
[163.02329843  -2.24682361 156.62722572] [166.29170435 140.18862202 -11.13262431]
[163.02329843  -2.24682361 156.62722572] [166.29170435 -56.10024443 185.15624215]
(8541, 0)
(0, 13917)
(13923, 3409)
[ 46.33211908 183.86780203  39.70776242] [ 21.53704687 177.79796141  61.80301867]
[ 46.33211908 183.86780203  39.70776242] [ 21.53704687 -18.49090504  61.80301867]
[ 46.33211908 183.86780203  39.70776242] [ 21.53704687 177.79796141  61.80301867]
(3403, 0)
(0, 14281)
(14287, 155)
[17.93920935 86.3087022  91.52959347] [190.2575935   81.78601043 100.63955605]
[17.93920935 86.3087022  91.52959347] [190.2575935   81.78601043 100.63955605]
[17.93920935 86.3087022  91.52959347] [ -6.03127296  81.78601043 100.63955605]
(161, 0)
(0, 15743)
(15737, 20168)
[143.701015   167.2798225   94.77189297] [126.24484981 140.81870928 132.39359855]
[143.701015   167.2798225   94.77189297] [126.24484981 140.81870928 132.39359855]
[143.701015   167.2798225   94.77189297] [126.24484981 140.81870928 132.39359855]
(20174, 0)
(0, 12740)
(12734, 10900)
[60.3567623  35.13050234 41.82885991] [ 42.82424075 176.20468468   9.80723642]
[60.3567623  35.13050234 41.82885991] [ 42.82424075 -20.08418177   9.80723642]
[60.3567623  35.13050234 41.82885991] [ 42.82424075 -20.08418177   9.80723642]
(10906, 0)
(0, 8114)
(8120, 11445)
[ 9.5187703  99.88796598 17.07069001] [  4.75860826 104.7889064  186.17478507]
[ 9.5187703  99.88796598 17.07069001] [201.04747471 104.7889064  186.17478507]
[ 9.5187703  99.88796598 17.07069001] [  4.75860826 104.7889064  -10.11408138]
(11439, 0)
(0, 18747)
(18753, 15177)
[ 94.42681714 198.3780639  172.72801628] [ 62.44036862 184.95563492   5.02854471]
[ 94.42681714 198.3780639  172.72801628] [ 62.44036862 184.95563492 201.31741116]
[ 94.42681714 198.3780639  172.72801628] [ 62.44036862 184.95563492 201.31741116]
(15183, 0)
(0, 8225)
(8219, 12636)
[ 52.82633623 168.22161648  73.62765627] [ 31.51387998 185.63734616  81.02146529]
[ 52.82633623 168.22161648  73.62765627] [ 31.51387998 185.63734616  81.02146529]
[ 52.82633623 168.22161648  73.62765627] [ 31.51387998 185.63734616  81.02146529]
(12642, 0)
(0, 17830)
(17836, 11425)
[102.06637982  46.04494847   5.34458941] [ 72.60852448  33.87052411 173.57833965]
[102.06637982  46.04494847   5.34458941] [ 72.60852448  33.87052411 173.57833965]
[102.06637982  46.04494847   5.34458941] [ 72.60852448  33.87052411 -22.7105268 ]
(11431, 0)
(0, 14785)
(14791, 10823)
[209.61403119 129.50540417  54.2425604 ] [188.33867354 146.23019704  71.48634103]
[209.61403119 129.50540417  54.2425604 ] [ -7.95019291 146.23019704  71.48634103]
[209.61403119 129.50540417  54.2425604 ] [188.33867354 146.23019704  71.48634103]
(10829, 0)
(0, 18431)
(18425, 10326)
[ 92.12199327 171.9006587  116.87343046] [ 67.14187955 153.98007406 100.68156187]
[ 92.12199327 171.9006587  116.87343046] [ 67.14187955 153.98007406 100.68156187]
[ 92.12199327 171.9006587  116.87343046] [ 67.14187955 153.98007406 100.68156187]
(10332, 0)
(0, 22183)
(22177, 13006)
[116.63768753 137.59486094  75.63470993] [134.38200477 114.76980268 113.72947169]
[116.63768753 137.59486094  75.63470993] [134.38200477 114.76980268 113.72947169]
[116.63768753 137.59486094  75.63470993] [134.38200477 114.76980268 113.72947169]
(13000, 0)
(0, 21736)
(21742, 18754)
[210.1188469  186.74520052 133.31419334] [192.8350626  193.18190503 117.73180167]
[210.1188469  186.74520052 133.31419334] [192.8350626  193.18190503 117.73180167]
[210.1188469  186.74520052 133.31419334] [192.8350626  193.18190503 117.73180167]
(18760, 0)
(0, 3563)
(3557, 119)
[143.75499443  81.18811454  24.39683826] [168.27638107  59.39710603  50.83753743]
[143.75499443  81.18811454  24.39683826] [168.27638107  59.39710603  50.83753743]
[143.75499443  81.18811454  24.39683826] [168.27638107  59.39710603  50.83753743]
(113, 0)
(0, 4529)
(4523, 18320)
[ 10.28845821 159.91977516  88.92248475] [ 49.69317334 147.87549032  60.44725147]
[ 10.28845821 159.91977516  88.92248475] [ 49.69317334 147.87549032  60.44725147]
[ 10.28845821 159.91977516  88.92248475] [ 49.69317334 147.87549032  60.44725147]
(18326, 0)
(0, 13728)
(13734, 17171)
[114.19192826  71.48810763  49.34397545] [120.07607961 109.88044331  43.5355916 ]
[114.19192826  71.48810763  49.34397545] [120.07607961 109.88044331  43.5355916 ]
[114.19192826  71.48810763  49.34397545] [120.07607961 109.88044331  43.5355916 ]
(17165, 0)
(0, 12747)
(12741, 13658)
[27.32605701 94.82116147 84.47124212] [198.20022619  94.7995697  118.6922431 ]
[27.32605701 94.82116147 84.47124212] [  1.91135974  94.7995697  118.6922431 ]
[27.32605701 94.82116147 84.47124212] [  1.91135974  94.7995697  118.6922431 ]
(13664, 0)
(0, 19797)
(19803, 10725)
[ 97.27909066 154.52987918  40.61285038] [119.04811481 169.5206562   25.77576754]
[ 97.27909066 154.52987918  40.61285038] [119.04811481 169.5206562   25.77576754]
[ 97.27909066 154.52987918  40.61285038] [119.04811481 169.5206562   25.77576754]
(10731, 0)
(0, 1526)
(1520, 20175)
[ 76.35293089 139.55284238  55.76458427] [ 72.52431655 153.72705772  29.40652271]
[ 76.35293089 139.55284238  55.76458427] [ 72.52431655 153.72705772  29.40652271]
[ 76.35293089 139.55284238  55.76458427] [ 72.52431655 153.72705772  29.40652271]
(20181, 0)
(0, 7484)
(7490, 11214)
[ 53.04598347  96.21324211 129.19507148] [ 60.6264632   69.33383732 164.90040886]
[ 53.04598347  96.21324211 129.19507148] [ 60.6264632   69.33383732 164.90040886]
[ 53.04598347  96.21324211 129.19507148] [ 60.6264632   69.33383732 164.90040886]
(11208, 0)
(0, 11481)
(11487, 15457)
[ 79.05170652  28.65807326 153.56551198] [117.5056769   33.32994457 158.35594176]
[ 79.05170652  28.65807326 153.56551198] [117.5056769   33.32994457 158.35594176]
[ 79.05170652  28.65807326 153.56551198] [117.5056769   33.32994457 158.35594176]
(15463, 0)
(0, 8939)
(8933, 11803)
[105.74365545  95.10833208 106.69094551] [67.38056681 91.02414964 72.19298095]
[105.74365545  95.10833208 106.69094551] [67.38056681 91.02414964 72.19298095]
[105.74365545  95.10833208 106.69094551] [67.38056681 91.02414964 72.19298095]
(11809, 0)
(0, 17899)
(17893, 10801)
[ 59.30799089  44.64580143 111.26074661] [ 14.62332116  29.96614226 113.0699411 ]
[ 59.30799089  44.64580143 111.26074661] [ 14.62332116  29.96614226 113.0699411 ]
[ 59.30799089  44.64580143 111.26074661] [ 14.62332116  29.96614226 113.0699411 ]
(10795, 0)
(0, 17024)
(17018, 6511)
[ 91.51781614  55.02830473 122.05408251] [92.49847532 42.04418879 88.18561634]
[ 91.51781614  55.02830473 122.05408251] [92.49847532 42.04418879 88.18561634]
[ 91.51781614  55.02830473 122.05408251] [92.49847532 42.04418879 88.18561634]
(6517, 0)
(0, 19377)
(19383, 20650)
[110.09282786  84.10477081  62.7703302 ] [127.97670648  71.04370963  63.57668487]
[110.09282786  84.10477081  62.7703302 ] [127.97670648  71.04370963  63.57668487]
[110.09282786  84.10477081  62.7703302 ] [127.97670648  71.04370963  63.57668487]
(20644, 0)
(0, 17129)
(17123, 7077)
[119.2387113   60.93581446 200.54246272] [113.55497089  61.86661626 176.45907505]
[119.2387113   60.93581446 200.54246272] [113.55497089  61.86661626 -19.8297914 ]
[119.2387113   60.93581446 200.54246272] [113.55497089  61.86661626 176.45907505]
(7071, 0)
(0, 3739)
(3745, 686)
[106.04397741  81.31118766 164.94928479] [140.02982433  75.05997613 176.36034175]
[106.04397741  81.31118766 164.94928479] [140.02982433  75.05997613 176.36034175]
[106.04397741  81.31118766 164.94928479] [140.02982433  75.05997613 176.36034175]
(680, 0)
(0, 21126)
(21120, 9381)
[ 18.19593556  31.68406242 156.45193976] [ 19.84454612  22.10987667 122.81156125]
[ 18.19593556  31.68406242 156.45193976] [ 19.84454612  22.10987667 122.81156125]
[ 18.19593556  31.68406242 156.45193976] [ 19.84454612  22.10987667 122.81156125]
(9387, 0)
(0, 15834)
(15828, 3025)
[  6.4510305   33.52564457 148.0468505 ] [ 14.84351801  47.88299742 127.53073818]
[  6.4510305   33.52564457 148.0468505 ] [ 14.84351801  47.88299742 127.53073818]
[  6.4510305   33.52564457 148.0468505 ] [ 14.84351801  47.88299742 127.53073818]
(3031, 0)
(0, 13910)
(13916, 11964)
[ 40.84133062 186.88711737  69.8261298 ] [18.61071357  7.05153703 87.04890752]
[ 40.84133062 186.88711737  69.8261298 ] [18.61071357  7.05153703 87.04890752]
[ 40.84133062 186.88711737  69.8261298 ] [ 18.61071357 203.34040348  87.04890752]
(11970, 0)
(0, 3508)
(3514, 196)
[88.9232699  94.27194522 54.35169701] [87.76536188 78.06025145 36.26583714]
[88.9232699  94.27194522 54.35169701] [87.76536188 78.06025145 36.26583714]
[88.9232699  94.27194522 54.35169701] [87.76536188 78.06025145 36.26583714]
(190, 0)
(0, 10214)
(10220, 6405)
[123.32583808 202.70283761  68.18672518] [143.87531951   7.38432517  96.85039577]
[123.32583808 202.70283761  68.18672518] [143.87531951   7.38432517  96.85039577]
[123.32583808 202.70283761  68.18672518] [143.87531951 203.67319162  96.85039577]
(6399, 0)
(0, 1954)
(1960, 470)
[ 38.85802791 176.50245489  33.91233363] [ 51.23855559 167.90362852  56.32381125]
